,timestamp,value
61386,2009-07-02 21:30:00,10355.2
61387,2009-07-02 22:00:00,9937.77
61388,2009-07-02 22:30:00,9932.12
61389,2009-07-02 23:00:00,9663.55
61390,2009-07-02 23:30:00,9423.92
61391,2009-07-03 00:00:00,9249.93
61392,2009-07-03 00:30:00,8959.5
61393,2009-07-03 01:00:00,8712.92
61394,2009-07-03 01:30:00,8558.75
61395,2009-07-03 02:00:00,8287.61
61396,2009-07-03 02:30:00,7908.94
61397,2009-07-03 03:00:00,7546.22
61398,2009-07-03 03:30:00,7264.67
61399,2009-07-03 04:00:00,7114.34
61400,2009-07-03 04:30:00,7055.42
61401,2009-07-03 05:00:00,7112.32
61402,2009-07-03 05:30:00,7430.81
61403,2009-07-03 06:00:00,7877.39
61404,2009-07-03 06:30:00,8739.66
61405,2009-07-03 07:00:00,9626.47
61406,2009-07-03 07:30:00,10085.99
61407,2009-07-03 08:00:00,10612.69
61408,2009-07-03 08:30:00,10767.27
61409,2009-07-03 09:00:00,10533.67
61410,2009-07-03 09:30:00,10409.69
61411,2009-07-03 10:00:00,10364.1
61412,2009-07-03 10:30:00,10258.13
61413,2009-07-03 11:00:00,10123.49
61414,2009-07-03 11:30:00,10012.84
61415,2009-07-03 12:00:00,9915.07
61416,2009-07-03 12:30:00,9885.21
61417,2009-07-03 13:00:00,9776.24
61418,2009-07-03 13:30:00,9720.81
61419,2009-07-03 14:00:00,9593.7
61420,2009-07-03 14:30:00,9554.36
61421,2009-07-03 15:00:00,9569.29
61422,2009-07-03 15:30:00,9579.37
61423,2009-07-03 16:00:00,9723.57
61424,2009-07-03 16:30:00,9950.22
61425,2009-07-03 17:00:00,10420.39
61426,2009-07-03 17:30:00,11192.58
61427,2009-07-03 18:00:00,11764.7
61428,2009-07-03 18:30:00,11769.46
61429,2009-07-03 19:00:00,11656.07
61430,2009-07-03 19:30:00,11431.64
61431,2009-07-03 20:00:00,11206.97
61432,2009-07-03 20:30:00,11110.68
61433,2009-07-03 21:00:00,10990.16
61434,2009-07-03 21:30:00,10668.01
61435,2009-07-03 22:00:00,10330.48
61436,2009-07-03 22:30:00,10448.84
61437,2009-07-03 23:00:00,10174.98
61438,2009-07-03 23:30:00,9986.2
61439,2009-07-04 00:00:00,9725.9
61440,2009-07-04 00:30:00,9407.17
61441,2009-07-04 01:00:00,9108.96
61442,2009-07-04 01:30:00,8899.01
61443,2009-07-04 02:00:00,8563.7
61444,2009-07-04 02:30:00,8134.83
61445,2009-07-04 03:00:00,7721.41
61446,2009-07-04 03:30:00,7430.49
61447,2009-07-04 04:00:00,7225.38
61448,2009-07-04 04:30:00,7074.02
61449,2009-07-04 05:00:00,7087.34
61450,2009-07-04 05:30:00,7153.48
61451,2009-07-04 06:00:00,7342.45
61452,2009-07-04 06:30:00,7680.23
61453,2009-07-04 07:00:00,8049.59
61454,2009-07-04 07:30:00,8537.61
61455,2009-07-04 08:00:00,9218.79
61456,2009-07-04 08:30:00,9807.4
61457,2009-07-04 09:00:00,10145.36
61458,2009-07-04 09:30:00,10360.76
61459,2009-07-04 10:00:00,10230.91
61460,2009-07-04 10:30:00,10095.96
61461,2009-07-04 11:00:00,9826.74
61462,2009-07-04 11:30:00,9635.64
61463,2009-07-04 12:00:00,9343.71
61464,2009-07-04 12:30:00,9062.34
61465,2009-07-04 13:00:00,8889.41
61466,2009-07-04 13:30:00,8733.91
61467,2009-07-04 14:00:00,8634.87
61468,2009-07-04 14:30:00,8557.58
61469,2009-07-04 15:00:00,8546.03
61470,2009-07-04 15:30:00,8708.02
61471,2009-07-04 16:00:00,8903.14
61472,2009-07-04 16:30:00,9193.58
61473,2009-07-04 17:00:00,9803.81
61474,2009-07-04 17:30:00,10541.15
61475,2009-07-04 18:00:00,11196.5
61476,2009-07-04 18:30:00,11221.94
61477,2009-07-04 19:00:00,11003.8
61478,2009-07-04 19:30:00,10741.87
61479,2009-07-04 20:00:00,10491.82
61480,2009-07-04 20:30:00,10318.54
61481,2009-07-04 21:00:00,10147.81
61482,2009-07-04 21:30:00,9896.89
61483,2009-07-04 22:00:00,9655.24
61484,2009-07-04 22:30:00,9637.27
61485,2009-07-04 23:00:00,9452.39
61486,2009-07-04 23:30:00,9241.81
61487,2009-07-05 00:00:00,8969.22
61488,2009-07-05 00:30:00,8611.6
61489,2009-07-05 01:00:00,8307.78
61490,2009-07-05 01:30:00,8042.56
61491,2009-07-05 02:00:00,7706.74
61492,2009-07-05 02:30:00,7358.94
61493,2009-07-05 03:00:00,7071.36
61494,2009-07-05 03:30:00,6903.24
61495,2009-07-05 04:00:00,6773.38
61496,2009-07-05 04:30:00,6734.55
61497,2009-07-05 05:00:00,6705.59
61498,2009-07-05 05:30:00,6765.36
61499,2009-07-05 06:00:00,6901.89
61500,2009-07-05 06:30:00,7151.6
61501,2009-07-05 07:00:00,7404.73
61502,2009-07-05 07:30:00,7751.2
61503,2009-07-05 08:00:00,8396.6
61504,2009-07-05 08:30:00,8967.61
61505,2009-07-05 09:00:00,9343.46
61506,2009-07-05 09:30:00,9579.34
61507,2009-07-05 10:00:00,9594.16
61508,2009-07-05 10:30:00,9542.34
61509,2009-07-05 11:00:00,9361.28
61510,2009-07-05 11:30:00,9195.81
61511,2009-07-05 12:00:00,9053.07
61512,2009-07-05 12:30:00,8935.26
61513,2009-07-05 13:00:00,8765.44
61514,2009-07-05 13:30:00,8638.82
61515,2009-07-05 14:00:00,8508.21
61516,2009-07-05 14:30:00,8417.14
61517,2009-07-05 15:00:00,8371.48
61518,2009-07-05 15:30:00,8460.37
61519,2009-07-05 16:00:00,8619.28
61520,2009-07-05 16:30:00,8966.95
61521,2009-07-05 17:00:00,9585.3
61522,2009-07-05 17:30:00,10359.25
61523,2009-07-05 18:00:00,11141.49
61524,2009-07-05 18:30:00,11287.43
61525,2009-07-05 19:00:00,11267.14
61526,2009-07-05 19:30:00,11120.45
61527,2009-07-05 20:00:00,10989.75
61528,2009-07-05 20:30:00,10896.22
61529,2009-07-05 21:00:00,10723.38
61530,2009-07-05 21:30:00,10429.27
61531,2009-07-05 22:00:00,10036.43
61532,2009-07-05 22:30:00,9778.35
61533,2009-07-05 23:00:00,9456.66
61534,2009-07-05 23:30:00,9213.96
61535,2009-07-06 00:00:00,8870.58
61536,2009-07-06 00:30:00,8606.44
61537,2009-07-06 01:00:00,8352.38
61538,2009-07-06 01:30:00,8246.83
61539,2009-07-06 02:00:00,8058.65
61540,2009-07-06 02:30:00,7738.2
61541,2009-07-06 03:00:00,7510.96
61542,2009-07-06 03:30:00,7354.56
61543,2009-07-06 04:00:00,7236.7
61544,2009-07-06 04:30:00,7237.36
61545,2009-07-06 05:00:00,7366.06
61546,2009-07-06 05:30:00,7707.28
61547,2009-07-06 06:00:00,8242.79
61548,2009-07-06 06:30:00,9215.0
61549,2009-07-06 07:00:00,10126.69
61550,2009-07-06 07:30:00,10698.51
61551,2009-07-06 08:00:00,11381.37
61552,2009-07-06 08:30:00,11658.26
61553,2009-07-06 09:00:00,11594.39
61554,2009-07-06 09:30:00,11641.09
61555,2009-07-06 10:00:00,11500.62
61556,2009-07-06 10:30:00,11354.52
61557,2009-07-06 11:00:00,11110.55
61558,2009-07-06 11:30:00,10908.19
61559,2009-07-06 12:00:00,10784.84
61560,2009-07-06 12:30:00,10676.1
61561,2009-07-06 13:00:00,10500.03
61562,2009-07-06 13:30:00,10402.46
61563,2009-07-06 14:00:00,10300.35
61564,2009-07-06 14:30:00,10223.7
61565,2009-07-06 15:00:00,10196.41
61566,2009-07-06 15:30:00,10261.35
61567,2009-07-06 16:00:00,10472.08
61568,2009-07-06 16:30:00,10887.97
61569,2009-07-06 17:00:00,11471.39
61570,2009-07-06 17:30:00,12257.45
61571,2009-07-06 18:00:00,12824.79
61572,2009-07-06 18:30:00,12812.94
61573,2009-07-06 19:00:00,12663.9
61574,2009-07-06 19:30:00,12349.02
61575,2009-07-06 20:00:00,12062.15
61576,2009-07-06 20:30:00,12029.25
61577,2009-07-06 21:00:00,11719.05
61578,2009-07-06 21:30:00,11298.03
61579,2009-07-06 22:00:00,10748.92
61580,2009-07-06 22:30:00,10700.48
61581,2009-07-06 23:00:00,10179.68
61582,2009-07-06 23:30:00,9879.13
61583,2009-07-07 00:00:00,9669.61
61584,2009-07-07 00:30:00,9411.77
61585,2009-07-07 01:00:00,9176.07
61586,2009-07-07 01:30:00,8992.95
61587,2009-07-07 02:00:00,8737.48
61588,2009-07-07 02:30:00,8297.21
61589,2009-07-07 03:00:00,7931.73
61590,2009-07-07 03:30:00,7640.0
61591,2009-07-07 04:00:00,7474.01
61592,2009-07-07 04:30:00,7409.47
61593,2009-07-07 05:00:00,7508.13
61594,2009-07-07 05:30:00,7815.7
61595,2009-07-07 06:00:00,8343.19
61596,2009-07-07 06:30:00,9293.34
61597,2009-07-07 07:00:00,10177.53
61598,2009-07-07 07:30:00,10749.7
61599,2009-07-07 08:00:00,11426.47
61600,2009-07-07 08:30:00,11634.97
61601,2009-07-07 09:00:00,11517.92
61602,2009-07-07 09:30:00,11518.63
61603,2009-07-07 10:00:00,11355.26
61604,2009-07-07 10:30:00,11233.51
61605,2009-07-07 11:00:00,11089.66
61606,2009-07-07 11:30:00,10953.85
61607,2009-07-07 12:00:00,10791.5
61608,2009-07-07 12:30:00,10730.59
61609,2009-07-07 13:00:00,10663.21
61610,2009-07-07 13:30:00,10683.37
61611,2009-07-07 14:00:00,10552.22
61612,2009-07-07 14:30:00,10549.57
61613,2009-07-07 15:00:00,10473.94
61614,2009-07-07 15:30:00,10432.66
61615,2009-07-07 16:00:00,10650.21
61616,2009-07-07 16:30:00,10926.35
61617,2009-07-07 17:00:00,11399.37
61618,2009-07-07 17:30:00,12080.39
61619,2009-07-07 18:00:00,12759.06
61620,2009-07-07 18:30:00,12803.02
61621,2009-07-07 19:00:00,12722.76
61622,2009-07-07 19:30:00,12408.48
61623,2009-07-07 20:00:00,12134.0
61624,2009-07-07 20:30:00,11978.89
61625,2009-07-07 21:00:00,11706.09
61626,2009-07-07 21:30:00,11326.39
61627,2009-07-07 22:00:00,10836.35
61628,2009-07-07 22:30:00,10762.12
61629,2009-07-07 23:00:00,10359.42
61630,2009-07-07 23:30:00,9986.54
61631,2009-07-08 00:00:00,9742.01
61632,2009-07-08 00:30:00,9467.27
61633,2009-07-08 01:00:00,9223.26
61634,2009-07-08 01:30:00,9049.11
61635,2009-07-08 02:00:00,8775.96
61636,2009-07-08 02:30:00,8326.06
61637,2009-07-08 03:00:00,7971.73
61638,2009-07-08 03:30:00,7663.88
61639,2009-07-08 04:00:00,7506.21
61640,2009-07-08 04:30:00,7450.28
61641,2009-07-08 05:00:00,7512.68
61642,2009-07-08 05:30:00,7883.54
61643,2009-07-08 06:00:00,8365.71
61644,2009-07-08 06:30:00,9289.88
61645,2009-07-08 07:00:00,10167.83
61646,2009-07-08 07:30:00,10684.03
61647,2009-07-08 08:00:00,11285.66
61648,2009-07-08 08:30:00,11422.88
61649,2009-07-08 09:00:00,11285.09
61650,2009-07-08 09:30:00,11260.95
61651,2009-07-08 10:00:00,11208.93
61652,2009-07-08 10:30:00,11067.17
61653,2009-07-08 11:00:00,10977.57
61654,2009-07-08 11:30:00,10764.69
61655,2009-07-08 12:00:00,10631.86
61656,2009-07-08 12:30:00,10559.36
61657,2009-07-08 13:00:00,10391.51
61658,2009-07-08 13:30:00,10359.27
61659,2009-07-08 14:00:00,10238.87
61660,2009-07-08 14:30:00,10198.06
61661,2009-07-08 15:00:00,10195.22
61662,2009-07-08 15:30:00,10217.41
61663,2009-07-08 16:00:00,10371.66
61664,2009-07-08 16:30:00,10578.21
61665,2009-07-08 17:00:00,10999.33
61666,2009-07-08 17:30:00,11749.62
61667,2009-07-08 18:00:00,12475.31
61668,2009-07-08 18:30:00,12471.35
61669,2009-07-08 19:00:00,12381.43
61670,2009-07-08 19:30:00,12066.26
61671,2009-07-08 20:00:00,11817.08
61672,2009-07-08 20:30:00,11712.45
61673,2009-07-08 21:00:00,11479.63
61674,2009-07-08 21:30:00,11080.61
61675,2009-07-08 22:00:00,10657.56
61676,2009-07-08 22:30:00,10619.39
61677,2009-07-08 23:00:00,10220.24
61678,2009-07-08 23:30:00,9920.72
61679,2009-07-09 00:00:00,9648.66
61680,2009-07-09 00:30:00,9365.87
61681,2009-07-09 01:00:00,9191.48
61682,2009-07-09 01:30:00,8981.13
61683,2009-07-09 02:00:00,8705.16
61684,2009-07-09 02:30:00,8278.87
61685,2009-07-09 03:00:00,7892.13
61686,2009-07-09 03:30:00,7630.46
61687,2009-07-09 04:00:00,7482.69
61688,2009-07-09 04:30:00,7413.55
61689,2009-07-09 05:00:00,7457.04
61690,2009-07-09 05:30:00,7805.03
61691,2009-07-09 06:00:00,8273.78
61692,2009-07-09 06:30:00,9177.42
61693,2009-07-09 07:00:00,10095.08
61694,2009-07-09 07:30:00,10600.68
61695,2009-07-09 08:00:00,11173.59
61696,2009-07-09 08:30:00,11342.75
61697,2009-07-09 09:00:00,11235.55
61698,2009-07-09 09:30:00,11262.64
61699,2009-07-09 10:00:00,11187.57
61700,2009-07-09 10:30:00,11071.39
61701,2009-07-09 11:00:00,10915.93
61702,2009-07-09 11:30:00,10704.0
61703,2009-07-09 12:00:00,10562.43
61704,2009-07-09 12:30:00,10439.38
61705,2009-07-09 13:00:00,10259.25
61706,2009-07-09 13:30:00,10178.03
61707,2009-07-09 14:00:00,10046.56
61708,2009-07-09 14:30:00,10007.06
61709,2009-07-09 15:00:00,9937.6
61710,2009-07-09 15:30:00,9906.26
61711,2009-07-09 16:00:00,10063.53
61712,2009-07-09 16:30:00,10292.66
61713,2009-07-09 17:00:00,10714.76
61714,2009-07-09 17:30:00,11388.66
61715,2009-07-09 18:00:00,12077.48
61716,2009-07-09 18:30:00,12161.24
61717,2009-07-09 19:00:00,12071.13
61718,2009-07-09 19:30:00,11789.53
61719,2009-07-09 20:00:00,11636.15
61720,2009-07-09 20:30:00,11574.96
61721,2009-07-09 21:00:00,11358.81
61722,2009-07-09 21:30:00,10981.48
61723,2009-07-09 22:00:00,10543.62
61724,2009-07-09 22:30:00,10524.49
61725,2009-07-09 23:00:00,10186.7
61726,2009-07-09 23:30:00,9849.35
61727,2009-07-10 00:00:00,9555.83
61728,2009-07-10 00:30:00,9255.58
61729,2009-07-10 01:00:00,9017.75
61730,2009-07-10 01:30:00,8859.21
61731,2009-07-10 02:00:00,8550.3
61732,2009-07-10 02:30:00,8149.71
61733,2009-07-10 03:00:00,7762.4
61734,2009-07-10 03:30:00,7466.62
61735,2009-07-10 04:00:00,7296.5
61736,2009-07-10 04:30:00,7213.34
61737,2009-07-10 05:00:00,7294.15
61738,2009-07-10 05:30:00,7615.31
61739,2009-07-10 06:00:00,8049.95
61740,2009-07-10 06:30:00,8942.5
61741,2009-07-10 07:00:00,9784.11
61742,2009-07-10 07:30:00,10256.65
61743,2009-07-10 08:00:00,10844.27
61744,2009-07-10 08:30:00,11033.76
61745,2009-07-10 09:00:00,10970.3
61746,2009-07-10 09:30:00,11028.36
61747,2009-07-10 10:00:00,10983.53
61748,2009-07-10 10:30:00,10878.34
61749,2009-07-10 11:00:00,10659.58
61750,2009-07-10 11:30:00,10389.08
61751,2009-07-10 12:00:00,10291.02
61752,2009-07-10 12:30:00,10205.11
61753,2009-07-10 13:00:00,10054.85
61754,2009-07-10 13:30:00,9915.43
61755,2009-07-10 14:00:00,9752.45
61756,2009-07-10 14:30:00,9669.84
61757,2009-07-10 15:00:00,9611.01
61758,2009-07-10 15:30:00,9609.01
61759,2009-07-10 16:00:00,9744.68
61760,2009-07-10 16:30:00,9966.52
61761,2009-07-10 17:00:00,10328.92
61762,2009-07-10 17:30:00,10924.91
61763,2009-07-10 18:00:00,11490.69
61764,2009-07-10 18:30:00,11549.97
61765,2009-07-10 19:00:00,11431.97
61766,2009-07-10 19:30:00,11148.36
61767,2009-07-10 20:00:00,10982.8
61768,2009-07-10 20:30:00,10808.19
61769,2009-07-10 21:00:00,10623.79
61770,2009-07-10 21:30:00,10366.25
61771,2009-07-10 22:00:00,10074.63
61772,2009-07-10 22:30:00,10201.41
61773,2009-07-10 23:00:00,9921.34
61774,2009-07-10 23:30:00,9783.48
61775,2009-07-11 00:00:00,9534.36
61776,2009-07-11 00:30:00,9328.77
